Time[s], Data[binary]
0.037861200000000, 0
0.037957760000000, 1
0.038059880000000, 0
0.038162000000000, 1
0.038259120000000, 0
0.038341320000000, 1
0.038434720000000, 0
0.038535480000000, 1
0.038637760000000, 0
0.038739880000000, 1
0.038826960000000, 0
0.038914560000000, 1
0.039011120000000, 0
0.039106960000000, 1
0.039189520000000, 0
0.039280600000000, 1
0.039378840000000, 0
0.039464040000000, 1
0.039551040000000, 0
0.039645200000000, 1
0.039738920000000, 0
0.039821440000000, 1
0.039912560000000, 0
0.039994080000000, 1
0.040080560000000, 0
0.040167000000000, 1
0.040248440000000, 0
0.040339520000000, 1
0.040438280000000, 0
0.040520600000000, 1
0.040607200000000, 0
0.040693640000000, 1
0.040774840000000, 0
0.040863560000000, 1
0.040944480000000, 0
0.041029800000000, 1
0.041114960000000, 0
0.041196160000000, 1
0.041284920000000, 0
0.041365720000000, 1
0.041451200000000, 0
0.041536280000000, 1
0.041617520000000, 0
0.041706240000000, 1
0.041787080000000, 0
0.041863000000000, 1
0.041938280000000, 0
0.042022440000000, 1
0.042099680000000, 0
0.042173520000000, 1
0.042245920000000, 0
0.042326160000000, 1
0.042402280000000, 0
0.042474920000000, 1
0.042543680000000, 0
0.042625400000000, 1
0.042706240000000, 0
0.042785960000000, 1
0.042870200000000, 0
0.042948600000000, 1
0.043022640000000, 0
0.043097040000000, 1
0.043183400000000, 0
0.043263880000000, 1
0.043348120000000, 0
0.043431760000000, 1
0.043511080000000, 0
0.043582680000000, 1
0.043654400000000, 0
0.043728800000000, 1
0.043815200000000, 0
0.043895560000000, 1
0.043970320000000, 0
0.044041920000000, 1
0.044113680000000, 0
0.044195880000000, 1
0.044278240000000, 0
0.044355520000000, 1
0.044427280000000, 0
0.044509000000000, 1
0.044592600000000, 0
0.044671400000000, 1
0.044743040000000, 0
0.044814760000000, 1
0.044889720000000, 0
0.044976040000000, 1
0.045054400000000, 0
0.045121440000000, 1
0.045182680000000, 0
0.045256760000000, 1
0.045330760000000, 0
0.045402880000000, 1
0.045465280000000, 0
0.045528120000000, 1
0.045591640000000, 0
0.045656120000000, 1
0.045721080000000, 0
0.045787120000000, 1
0.045848880000000, 0
0.045906880000000, 1
0.045968120000000, 0
0.046030560000000, 1
0.046095280000000, 0
0.046160600000000, 1
0.046226680000000, 0
0.046286120000000, 1
0.046344160000000, 0
0.046406520000000, 1
0.046470520000000, 0
0.046537920000000, 1
0.046598120000000, 0
0.046656240000000, 1
0.046719520000000, 0
0.046781360000000, 1
0.046839520000000, 0
0.046899560000000, 1
0.046961920000000, 0
0.047020880000000, 1
0.047078920000000, 0
0.047141240000000, 1
0.047202280000000, 0
0.047260280000000, 1
0.047320480000000, 0
0.047382800000000, 1
0.047449200000000, 0
0.047514320000000, 1
0.047572360000000, 0
0.047632760000000, 1
0.047696360000000, 0
0.047762800000000, 1
0.047830440000000, 0
0.047899160000000, 1
0.047961440000000, 0
0.048020440000000, 1
0.048083560000000, 0
0.048147920000000, 1
0.048215360000000, 0
0.048283680000000, 1
0.048352320000000, 0
0.048421040000000, 1
0.048483200000000, 0
0.048541200000000, 1
0.048603800000000, 0
0.048667880000000, 1
0.048735200000000, 0
0.048797640000000, 1
0.048856840000000, 0
0.048919480000000, 1
0.048983600000000, 0
0.049050960000000, 1
0.049119120000000, 0
0.049187240000000, 1
0.049246280000000, 0
0.049306680000000, 1
0.049370160000000, 0
0.049430240000000, 1
0.049488400000000, 0
0.049550840000000, 1
0.049615080000000, 0
0.049682360000000, 1
0.049744840000000, 0
0.049803840000000, 1
0.049866520000000, 0
0.049929160000000, 1
0.049987320000000, 0
0.050043960000000, 1
0.050098320000000, 0
0.050154960000000, 1
0.050215200000000, 0
0.050278360000000, 1
0.050342880000000, 0
0.050401920000000, 1
0.050462120000000, 0
0.050525680000000, 1
0.050585920000000, 0
0.050644000000000, 1
0.050706400000000, 0
0.050769120000000, 1
0.050827160000000, 0
0.050887040000000, 1
0.050950520000000, 0
0.051010360000000, 1
0.051068520000000, 0
0.051130240000000, 1
0.051191880000000, 0
0.051249880000000, 1
0.051309440000000, 0
0.051371800000000, 1
0.051431280000000, 0
0.051489240000000, 1
0.051551120000000, 0
0.051614240000000, 1
0.051681680000000, 0
0.051743280000000, 1
0.051801320000000, 0
0.051863760000000, 1
0.051926520000000, 0
0.051984520000000, 1
0.052044440000000, 0
0.052108000000000, 1
0.052167800000000, 0
0.052225760000000, 1
0.052287640000000, 0
0.052349120000000, 1
0.052407280000000, 0
0.052466840000000, 1
0.052529200000000, 0
0.052594920000000, 1
0.052661200000000, 0
0.052719320000000, 1
0.052779000000000, 0
0.052842600000000, 1
0.052902480000000, 0
0.052960600000000, 1
0.053023280000000, 0
0.053085720000000, 1
0.053143840000000, 0
0.053203400000000, 1
0.053265760000000, 0
0.053331600000000, 1
0.053397800000000, 0
0.053455800000000, 1
0.053515600000000, 0
0.053579160000000, 1
0.053639040000000, 0
0.053697160000000, 1
0.053759840000000, 0
0.053822280000000, 1
0.053880440000000, 0
0.053940080000000, 1
0.054002440000000, 0
0.054068200000000, 1
0.054134360000000, 0
0.054192360000000, 1
0.054249600000000, 0
0.054304720000000, 1
0.054362040000000, 0
0.054422120000000, 1
0.054479520000000, 0
0.054535680000000, 1
0.054595800000000, 0
0.054656800000000, 1
0.054713800000000, 0
0.054770080000000, 1
0.054823480000000, 0
0.054878400000000, 1
0.054937480000000, 0
0.054994640000000, 1
0.055049800000000, 0
0.055108440000000, 1
0.055169680000000, 0
0.055226520000000, 1
0.055282640000000, 0
0.055336120000000, 1
0.055389600000000, 0
0.055450800000000, 1
0.055510840000000, 0
0.055567920000000, 1
0.055623680000000, 0
0.055678000000000, 1
0.055735840000000, 0
0.055797040000000, 1
0.055855000000000, 0
0.055912080000000, 1
0.055966520000000, 0
0.056020800000000, 1
0.056082040000000, 0
0.056142000000000, 1
0.056199120000000, 0
0.056254840000000, 1
0.056309200000000, 0
0.056367000000000, 1
0.056428240000000, 0
0.056486120000000, 1
0.056543240000000, 0
0.056597560000000, 1
0.056652000000000, 0
0.056713200000000, 1
0.056773200000000, 0
0.056830280000000, 1
0.056886040000000, 0
0.056940320000000, 1
0.056998160000000, 0
0.057059360000000, 1
0.057117320000000, 0
0.057174280000000, 1
0.057228720000000, 0
0.057283000000000, 1
0.057336400000000, 0
0.057390200000000, 1
0.057451440000000, 0
0.057511280000000, 1
0.057568280000000, 0
0.057623640000000, 1
0.057677040000000, 0
0.057730400000000, 1
0.057783920000000, 0
0.057841600000000, 1
0.057902840000000, 0
0.057960520000000, 1
0.058017640000000, 0
0.058071000000000, 1
0.058124600000000, 0
0.058185800000000, 1
0.058245800000000, 0
0.058302800000000, 1
0.058358560000000, 0
0.058412840000000, 1
0.058466680000000, 0
0.058520160000000, 1
0.058573560000000, 0
0.058626920000000, 1
0.058685080000000, 0
0.058746240000000, 1
0.058802960000000, 0
0.058859000000000, 1
0.058912520000000, 0
0.058965880000000, 1
0.059019280000000, 0
0.059073280000000, 1
0.059134520000000, 0
0.059194160000000, 1
0.059251280000000, 0
0.059306480000000, 1
0.059359920000000, 0
0.059413360000000, 1
0.059466760000000, 0
0.059520120000000, 1
0.059573640000000, 0
0.059626480000000, 1
0.059679080000000, 0
0.059736160000000, 1
0.059796360000000, 0
0.059853000000000, 1
0.059909120000000, 0
0.059962560000000, 1
0.060016080000000, 0
0.060069400000000, 1
0.060123120000000, 0
0.060184320000000, 1
0.060244200000000, 0
0.060301280000000, 1
0.060356520000000, 0
0.060410000000000, 1
0.060463400000000, 0
0.060516840000000, 1
0.060570240000000, 0
0.060623600000000, 1
0.060677120000000, 0
0.060730480000000, 1
0.060788000000000, 0
0.060848080000000, 1
0.060904760000000, 0
0.060960800000000, 1
0.061014280000000, 0
0.061067640000000, 1
0.061121160000000, 0
0.061174520000000, 1
0.061227920000000, 0
0.061281360000000, 1
0.061334800000000, 0
0.061388120000000, 1
0.061440720000000, 0
0.061493240000000, 1
0.061545800000000, 0
0.061598440000000, 1
0.061651000000000, 0
0.061703560000000, 1
0.061756120000000, 0
0.061808760000000, 1
0.061861320000000, 0
0.061913880000000, 1
0.061966440000000, 0
0.062019080000000, 1
0.062071680000000, 0
0.062124200000000, 1
0.062176760000000, 0
0.062229400000000, 1
0.062281960000000, 0
0.062334480000000, 1
0.062387080000000, 0
0.062439720000000, 1
0.062492280000000, 0
0.062544800000000, 1
0.062597400000000, 0
0.062650040000000, 1
0.062702600000000, 0
0.062755160000000, 1
0.062807720000000, 0
0.062860360000000, 1
0.062912920000000, 0
0.062965480000000, 1
0.063018040000000, 0
0.063070680000000, 1
0.063123240000000, 0
0.063175080000000, 1
0.063222480000000, 0
0.063269880000000, 1
0.063318560000000, 0
0.063367280000000, 1
0.063416640000000, 0
0.063466080000000, 1
0.063516000000000, 0
0.063566280000000, 1
0.063616880000000, 0
0.063667880000000, 1
0.063718800000000, 0
0.063769800000000, 1
0.063821120000000, 0
0.063872840000000, 1
0.063924600000000, 0
0.063976400000000, 1
0.064028120000000, 0
0.064079840000000, 1
0.064131920000000, 0
0.064184440000000, 1
0.064237000000000, 0
0.064289560000000, 1
0.064342240000000, 0
0.064394760000000, 1
0.064447360000000, 0
0.064499880000000, 1
0.064552440000000, 0
0.064604960000000, 1
0.064657560000000, 0
0.064710080000000, 1
0.064762760000000, 0
0.064815280000000, 1
0.064867880000000, 0
0.064920400000000, 1
0.064971000000000, 0
0.065017760000000, 1
0.065064680000000, 0
0.065114120000000, 1
0.065163600000000, 0
0.065213760000000, 1
0.065264080000000, 0
0.065314240000000, 1
0.065364440000000, 0
0.065415240000000, 1
0.065466240000000, 0
0.065517760000000, 1
0.065569520000000, 0
0.065621240000000, 1
0.065673080000000, 0
0.065724800000000, 1
0.065776520000000, 0
0.065828360000000, 1
0.065880080000000, 0
0.065932320000000, 1
0.065984880000000, 0
0.066037440000000, 1
0.066090000000000, 0
0.066142520000000, 1
0.066195120000000, 0
0.066244240000000, 1
0.066290920000000, 0
0.066338600000000, 1
0.066388120000000, 0
0.066437960000000, 1
0.066489800000000, 0
0.066541520000000, 1
0.066593280000000, 0
0.066645080000000, 1
0.066696840000000, 0
0.066747840000000, 1
0.066793920000000, 0
0.066840080000000, 1
0.066888920000000, 0
0.066938360000000, 1
0.066989520000000, 0
0.067041320000000, 1
0.067093080000000, 0
0.067144800000000, 1
0.067196560000000, 0
0.067248360000000, 1
0.067296520000000, 0
0.067342640000000, 1
0.067389680000000, 0
0.067438400000000, 1
0.067486640000000, 0
0.067532680000000, 1
0.067578760000000, 0
0.067627280000000, 1
0.067676040000000, 0
0.067726440000000, 1
0.067777440000000, 0
0.067828960000000, 1
0.067880720000000, 0
0.067928680000000, 1
0.067974760000000, 0
0.068019880000000, 1
0.068063600000000, 0
0.068107280000000, 1
0.068153880000000, 0
0.068200640000000, 1
0.068249320000000, 0
0.068298760000000, 1
0.068346160000000, 0
0.068392320000000, 1
0.068439440000000, 0
0.068488880000000, 1
0.068537760000000, 0
0.068583800000000, 1
0.068629880000000, 0
0.068678400000000, 1
0.068727200000000, 0
0.068773440000000, 1
0.068818920000000, 0
0.068865760000000, 1
0.068914560000000, 0
0.068962360000000, 1
0.069007800000000, 0
0.069053240000000, 1
0.069101280000000, 0
0.069149320000000, 1
0.069195280000000, 0
0.069240720000000, 1
0.069287520000000, 0
0.069335520000000, 1
0.069382880000000, 0
0.069428280000000, 1
0.069473760000000, 0
0.069521760000000, 1
0.069569800000000, 0
0.069615760000000, 1
0.069661240000000, 0
0.069705520000000, 1
0.069748640000000, 0
0.069792000000000, 1
0.069838720000000, 0
0.069885360000000, 1
0.069930120000000, 0
0.069974400000000, 1
0.070019960000000, 0
0.070067360000000, 1
0.070114160000000, 0
0.070158960000000, 1
0.070203920000000, 0
0.070250880000000, 1
0.070298320000000, 0
0.070343960000000, 1
0.070388800000000, 0
0.070434640000000, 1
0.070482800000000, 0
0.070531000000000, 1
0.070581320000000, 0
0.070631400000000, 1
0.070678120000000, 0
0.070724760000000, 1
0.070773640000000, 0
0.070823080000000, 1
0.070870400000000, 0
0.070916440000000, 1
0.070963560000000, 0
0.071012280000000, 1
0.071061560000000, 0
0.071112440000000, 1
0.071162680000000, 0
0.071208800000000, 1
0.071254880000000, 0
0.071303320000000, 1
0.071352080000000, 0
0.071398320000000, 1
0.071443920000000, 0
0.071490680000000, 1
0.071539440000000, 0
0.071587320000000, 1
0.071632800000000, 0
0.071678240000000, 1
0.071726800000000, 0
0.071775520000000, 1
0.071821720000000, 0
0.071867120000000, 1
0.071913840000000, 0
0.071961840000000, 1
0.072010800000000, 0
0.072061800000000, 1
0.072111480000000, 0
0.072156920000000, 1
0.072202400000000, 0
0.072250880000000, 1
0.072299680000000, 0
0.072345800000000, 1
0.072391280000000, 0
0.072435880000000, 1
0.072479600000000, 0
0.072523360000000, 1
0.072570200000000, 0
0.072616840000000, 1
0.072661600000000, 0
0.072705880000000, 1
0.072751440000000, 0
0.072798840000000, 1
0.072845640000000, 0
0.072890440000000, 1
0.072935280000000, 0
0.072978120000000, 1
0.073020800000000, 0
0.073064480000000, 1
0.073109920000000, 0
0.073155240000000, 1
0.073199480000000, 0
0.073243680000000, 1
0.073286360000000, 0
0.073328360000000, 1
0.073371480000000, 0
0.073418120000000, 1
0.073464840000000, 0
0.073509760000000, 1
0.073554600000000, 0
0.073600520000000, 1
0.073647240000000, 0
0.073693280000000, 1
0.073738120000000, 0
0.073782800000000, 1
0.073825400000000, 0
0.073867920000000, 1
0.073910520000000, 0
0.073953040000000, 1
0.073996040000000, 0
0.074042720000000, 1
0.074089400000000, 0
0.074135040000000, 1
0.074180520000000, 0
0.074224400000000, 1
0.074266960000000, 0
0.074309800000000, 1
0.074357240000000, 0
0.074404520000000, 1
0.074449760000000, 0
0.074494560000000, 1
0.074538280000000, 0
0.074580840000000, 1
0.074623400000000, 0
0.074665960000000, 1
0.074708520000000, 0
0.074753760000000, 1
0.074801160000000, 0
0.074847640000000, 1
0.074892480000000, 0
0.074937280000000, 1
0.074979880000000, 0
0.075022400000000, 1
0.075065000000000, 0
0.075107520000000, 1
0.075150120000000, 0
0.075192640000000, 1
0.075235240000000, 0
0.075280240000000, 1
0.075326960000000, 0
0.075372800000000, 1
0.075417040000000, 0
0.075461320000000, 1
0.075503880000000, 0
0.075546440000000, 1
0.075589000000000, 0
0.075631560000000, 1
0.075674120000000, 0
0.075716680000000, 1
0.075759240000000, 0
0.075801760000000, 1
0.075844360000000, 0
0.075886800000000, 1
0.075928880000000, 0
0.075970880000000, 1
0.076012960000000, 0
0.076054880000000, 1
0.076096960000000, 0
0.076138960000000, 1
0.076181040000000, 0
0.076223080000000, 1
0.076265040000000, 0
0.076307040000000, 1
0.076349120000000, 0
0.076391120000000, 1
0.076433200000000, 0
0.076475120000000, 1
0.076517200000000, 0
0.076559200000000, 1
0.076601280000000, 0
0.076643320000000, 1
0.076685280000000, 0
0.076727320000000, 1
0.076769400000000, 0
0.076811400000000, 1
0.076853480000000, 0
0.076895400000000, 1
0.076937440000000, 0
0.076979480000000, 1
0.077021560000000, 0
0.077063560000000, 1
0.077105520000000, 0
0.077147560000000, 1
0.077189640000000, 0
0.077231640000000, 1
0.077273720000000, 0
0.077315640000000, 1
0.077357720000000, 0
0.077399720000000, 1
0.077441800000000, 0
0.077483840000000, 1
0.077525800000000, 0
0.077567800000000, 1
0.077609880000000, 0
0.077651920000000, 1
0.077694000000000, 0
0.077735920000000, 1
0.077778000000000, 0
0.077820000000000, 1
0.077862080000000, 0
0.077904080000000, 1
0.077946040000000, 0
0.077988080000000, 1
0.078030160000000, 0
0.078072160000000, 1
0.078114240000000, 0
0.078156160000000, 1
0.078198240000000, 0
0.078240280000000, 1
0.078282360000000, 0
0.078324360000000, 1
0.078366320000000, 0
0.078408360000000, 1
0.078450440000000, 0
0.078492480000000, 1
0.078534520000000, 0
0.078576440000000, 1
0.078618520000000, 0
0.078660560000000, 1
0.078702640000000, 0
0.078744640000000, 1
0.078786640000000, 0
0.078828640000000, 1
0.078870720000000, 0
0.078912760000000, 1
0.078954840000000, 0
0.078996760000000, 1
0.079038840000000, 0
0.079080840000000, 1
0.079122920000000, 0
0.079164960000000, 1
0.079206920000000, 0
0.079248440000000, 1
0.079286560000000, 0
0.079324800000000, 1
0.079363360000000, 0
0.079402400000000, 1
0.079441480000000, 0
0.079480920000000, 1
0.079520520000000, 0
0.079560040000000, 1
0.079600600000000, 0
0.079641080000000, 1
0.079681600000000, 0
0.079722080000000, 1
0.079762600000000, 0
0.079803480000000, 1
0.079844520000000, 0
0.079884480000000, 1
0.079922240000000, 0
0.079959920000000, 1
0.079998480000000, 0
0.080037520000000, 1
0.080076600000000, 0
0.080116040000000, 1
0.080155640000000, 0
0.080195280000000, 1
0.080235800000000, 0
0.080276280000000, 1
0.080316840000000, 0
0.080357280000000, 1
0.080397840000000, 0
0.080435120000000, 1
0.080472520000000, 0
0.080510240000000, 1
0.080549840000000, 0
0.080589280000000, 1
0.080629600000000, 0
0.080670560000000, 1
0.080711600000000, 0
0.080752600000000, 1
0.080793560000000, 0
0.080833200000000, 1
0.080871040000000, 0
0.080908760000000, 1
0.080947600000000, 0
0.080987160000000, 1
0.081026760000000, 0
0.081067640000000, 1
0.081108680000000, 0
0.081148240000000, 1
0.081186080000000, 0
0.081223800000000, 1
0.081262680000000, 0
0.081302240000000, 1
0.081341800000000, 0
0.081382720000000, 1
0.081423760000000, 0
0.081463280000000, 1
0.081501160000000, 0
0.081538840000000, 1
0.081577800000000, 0
0.081617280000000, 1
0.081656840000000, 0
0.081697760000000, 1
0.081738800000000, 0
0.081778440000000, 1
0.081816200000000, 0
0.081853880000000, 1
0.081892840000000, 0
0.081932320000000, 1
0.081971920000000, 0
0.082012880000000, 1
0.082053840000000, 0
0.082093480000000, 1
0.082131240000000, 0
0.082169040000000, 1
0.082207920000000, 0
0.082247440000000, 1
0.082286960000000, 0
0.082327960000000, 1
0.082369000000000, 0
0.082408520000000, 1
0.082446280000000, 0
0.082484080000000, 1
0.082522960000000, 0
0.082562520000000, 1
0.082602120000000, 0
0.082639400000000, 1
0.082676720000000, 0
0.082714400000000, 1
0.082754000000000, 0
0.082793560000000, 1
0.082833880000000, 0
0.082874880000000, 1
0.082915800000000, 0
0.082953320000000, 1
0.082990640000000, 0
0.083028360000000, 1
0.083067840000000, 0
0.083107400000000, 1
0.083145840000000, 0
0.083183160000000, 1
0.083220480000000, 0
0.083259320000000, 1
0.083298920000000, 0
0.083338360000000, 1
0.083375720000000, 0
0.083413080000000, 1
0.083450840000000, 0
0.083489880000000, 1
0.083528960000000, 0
0.083569040000000, 1
0.083610080000000, 0
0.083651080000000, 1
0.083688520000000, 0
0.083725800000000, 1
0.083763560000000, 0
0.083803000000000, 1
0.083842600000000, 0
0.083881000000000, 1
0.083918360000000, 0
0.083955640000000, 1
0.083994600000000, 0
0.084034080000000, 1
0.084073560000000, 0
0.084110840000000, 1
0.084148280000000, 0
0.084186000000000, 1
0.084225080000000, 0
0.084264120000000, 1
0.084302240000000, 0
0.084339560000000, 1
0.084376960000000, 0
0.084415480000000, 1
0.084454680000000, 0
0.084493600000000, 1
0.084530960000000, 0
0.084568240000000, 1
0.084606080000000, 0
0.084645120000000, 1
0.084684200000000, 0
0.084722280000000, 1
0.084759640000000, 0
0.084797000000000, 1
0.084835560000000, 0
0.084874720000000, 1
0.084913680000000, 0
0.084950960000000, 1
0.084988320000000, 0
0.085025280000000, 1
0.085061080000000, 0
0.085096800000000, 1
0.085133280000000, 0
0.085171400000000, 1
0.085209680000000, 0
0.085246840000000, 1
0.085283440000000, 0
0.085319920000000, 1
0.085357880000000, 0
0.085396480000000, 1
0.085435160000000, 0
0.085471720000000, 1
0.085508200000000, 0
0.085544880000000, 1
0.085583560000000, 0
0.085622160000000, 1
0.085660320000000, 0
0.085697600000000, 1
0.085735040000000, 0
0.085771600000000, 1
0.085807800000000, 0
0.085843840000000, 1
0.085881360000000, 0
0.085919480000000, 1
0.085957760000000, 0
0.085994400000000, 1
0.086030920000000, 0
0.086067360000000, 1
0.086102760000000, 0
0.086138080000000, 1
0.086173640000000, 0
0.086212280000000, 1
0.086250920000000, 0
0.086288720000000, 1
0.086325320000000, 0
0.086361800000000, 1
0.086399320000000, 0
0.086437960000000, 1
0.086476520000000, 0
0.086513880000000, 1
0.086550800000000, 0
0.086587680000000, 1
0.086623560000000, 0
0.086659200000000, 1
0.086695000000000, 0
0.086733520000000, 1
0.086772200000000, 0
0.086810280000000, 1
0.086847320000000, 0
0.086884200000000, 1
0.086920600000000, 0
0.086956320000000, 1
0.086992120000000, 0
0.087029200000000, 1
0.087067840000000, 0
0.087106360000000, 1
0.087143720000000, 0
0.087180680000000, 1
0.087217600000000, 0
0.087256440000000, 1
0.087295520000000, 0
0.087334120000000, 1
0.087371040000000, 0
0.087407920000000, 1
0.087444440000000, 0
0.087480160000000, 1
0.087515840000000, 0
0.087553120000000, 1
0.087592200000000, 0
0.087631240000000, 1
0.087668680000000, 0
0.087705560000000, 1
0.087742480000000, 0
0.087778320000000, 1
0.087814080000000, 0
0.087849720000000, 1
0.087888400000000, 0
0.087926920000000, 1
0.087965160000000, 0
0.088002040000000, 1
0.088038960000000, 0
0.088075320000000, 1
0.088111120000000, 0
0.088146840000000, 1
0.088182400000000, 0
0.088217720000000, 1
0.088253120000000, 0
0.088290200000000, 1
0.088328760000000, 0
0.088367360000000, 1
0.088404600000000, 0
0.088441560000000, 1
0.088478480000000, 0
0.088513920000000, 1
0.088549280000000, 0
0.088584600000000, 1
0.088623160000000, 0
0.088661800000000, 1
0.088699960000000, 0
0.088736840000000, 1
0.088773840000000, 0
0.088810200000000, 1
0.088846000000000, 0
